#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,19,14,4,1,43:9,34,46
2,VfL Wolfsburg,WOB,19,11,5,3,38:19,19,38
3,Bor. Mönchengladbach,BMG,19,9,6,4,27:16,11,33
4,FC Augsburg,FCA,19,11,0,8,26:22,4,33
5,Bayer Leverkusen,B04,19,8,8,3,29:20,9,32
6,FC Schalke 04,S04,19,9,4,6,30:22,8,31
7,1899 Hoffenheim,TSG,19,7,5,7,31:30,1,26
8,Hannover 96,H96,19,7,4,8,22:28,-6,25
9,Eintracht Frankfurt,SGE,19,6,6,7,36:39,-3,24
10,1. FC Köln,KOE,19,6,5,8,19:23,-4,23
11,Werder Bremen,SVW,19,6,5,8,30:40,-10,23
12,1. FSV Mainz 05,M05,19,4,10,5,25:24,1,22
13,Hamburger SV,HSV,19,5,5,9,12:21,-9,20
14,SC Paderborn 07,SCP,19,4,7,8,21:34,-13,19
15,SC Freiburg,SCF,19,3,9,7,21:27,-6,18
16,VfB Stuttgart,VFB,19,4,6,9,20:33,-13,18
17,Hertha BSC,BSC,19,5,3,11,24:38,-14,18
18,Borussia Dortmund,BVB,19,4,4,11,18:27,-9,16
