#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,33,24,4,5,78:18,60,76
2,VfL Wolfsburg,WOB,33,20,8,5,70:36,34,68
3,Bor. Mönchengladbach,BMG,33,19,9,5,52:23,29,66
4,Bayer Leverkusen,B04,33,17,10,6,61:35,26,61
5,FC Schalke 04,S04,33,13,9,11,42:38,4,48
6,FC Augsburg,FCA,33,14,4,15,40:42,-2,46
7,Borussia Dortmund,BVB,33,12,7,14,44:40,4,43
8,Werder Bremen,SVW,33,11,10,12,48:62,-14,43
9,1899 Hoffenheim,TSG,33,11,8,14,47:54,-7,41
10,1. FSV Mainz 05,M05,33,9,13,11,45:45,0,40
11,Eintracht Frankfurt,SGE,33,10,10,13,54:61,-7,40
12,1. FC Köln,KOE,33,9,12,12,32:38,-6,39
13,Hertha BSC,BSC,33,9,8,16,35:50,-15,35
14,SC Freiburg,SCF,33,7,13,13,35:45,-10,34
15,Hannover 96,H96,33,8,10,15,38:55,-17,34
16,VfB Stuttgart,VFB,33,8,9,16,40:59,-19,33
17,Hamburger SV,HSV,33,8,8,17,23:50,-27,32
18,SC Paderborn 07,SCP,33,7,10,16,30:63,-33,31
