#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,5,3,2,0,9:2,7,11
2,Bayer Leverkusen,B04,5,3,1,1,11:9,2,10
3,Hannover 96,H96,5,3,1,1,5:3,2,10
4,1. FSV Mainz 05,M05,5,2,3,0,9:5,4,9
4,1899 Hoffenheim,TSG,5,2,3,0,9:5,4,9
6,Bor. Mönchengladbach,BMG,5,2,3,0,6:2,4,9
7,SC Paderborn 07,SCP,5,2,2,1,7:6,1,8
8,Borussia Dortmund,BVB,5,2,1,2,8:9,-1,7
9,1. FC Köln,KOE,5,1,3,1,2:1,1,6
10,Eintracht Frankfurt,SGE,5,1,3,1,7:7,0,6
11,FC Augsburg,FCA,5,2,0,3,7:8,-1,6
12,VfL Wolfsburg,WOB,5,1,2,2,8:7,1,5
13,FC Schalke 04,S04,5,1,2,2,8:9,-1,5
14,Hertha BSC,BSC,5,1,2,2,8:11,-3,5
15,SC Freiburg,SCF,5,0,3,2,6:9,-3,3
16,Werder Bremen,SVW,5,0,3,2,8:13,-5,3
17,VfB Stuttgart,VFB,5,0,2,3,3:9,-6,2
18,Hamburger SV,HSV,5,0,2,3,0:6,-6,2
