#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,13,10,3,0,32:3,29,33
2,VfL Wolfsburg,WOB,13,8,2,3,25:12,13,26
3,Bayer Leverkusen,B04,13,6,5,2,25:17,8,23
4,FC Augsburg,FCA,13,7,0,6,18:13,5,21
5,Bor. Mönchengladbach,BMG,13,5,5,3,16:10,6,20
6,FC Schalke 04,S04,13,6,2,5,21:18,3,20
7,1899 Hoffenheim,TSG,13,5,5,3,21:21,0,20
8,Hannover 96,H96,13,6,1,6,13:18,-5,19
9,Eintracht Frankfurt,SGE,13,5,3,5,22:24,-2,18
10,1. FSV Mainz 05,M05,13,3,7,3,16:18,-2,16
11,SC Paderborn 07,SCP,13,4,4,5,18:22,-4,16
12,1. FC Köln,KOE,13,4,3,6,13:18,-5,15
13,Hertha BSC,BSC,13,4,2,7,17:23,-6,14
14,Werder Bremen,SVW,13,3,4,6,18:26,-8,13
15,SC Freiburg,SCF,13,2,6,5,14:20,-6,12
16,VfB Stuttgart,VFB,13,3,3,7,18:27,-9,12
17,Hamburger SV,HSV,13,3,3,7,7:17,-10,12
18,Borussia Dortmund,BVB,13,3,2,8,14:21,-7,11
