#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,21,16,4,1,53:9,44,52
2,VfL Wolfsburg,WOB,21,13,5,3,46:23,23,44
3,Bor. Mönchengladbach,BMG,21,10,6,5,28:17,11,36
4,FC Schalke 04,S04,21,10,4,7,31:23,8,34
5,FC Augsburg,FCA,21,11,1,9,30:27,3,34
6,Bayer Leverkusen,B04,21,8,8,5,34:27,7,32
7,1899 Hoffenheim,TSG,21,8,5,8,33:34,-1,29
8,Werder Bremen,SVW,21,8,5,8,35:43,-8,29
9,Eintracht Frankfurt,SGE,21,7,7,7,39:41,-2,28
10,Hannover 96,H96,21,7,4,10,24:32,-8,25
11,1. FC Köln,KOE,21,6,6,9,19:24,-5,24
12,SC Paderborn 07,SCP,21,5,8,8,23:35,-12,23
13,Hamburger SV,HSV,21,6,5,10,14:30,-16,23
14,1. FSV Mainz 05,M05,21,4,10,7,27:30,-3,22
15,Borussia Dortmund,BVB,21,6,4,11,25:29,-4,22
16,SC Freiburg,SCF,21,4,9,8,23:30,-7,21
17,Hertha BSC,BSC,21,6,3,12,26:40,-14,21
18,VfB Stuttgart,VFB,21,4,6,11,21:37,-16,18
