#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,6,4,2,0,11:2,9,14
2,Bor. Mönchengladbach,BMG,6,3,3,0,8:3,5,12
3,Bayer Leverkusen,B04,6,3,2,1,11:9,2,11
4,1. FSV Mainz 05,M05,6,2,4,0,9:5,4,10
4,1899 Hoffenheim,TSG,6,2,4,0,9:5,4,10
6,Hannover 96,H96,6,3,1,2,5:4,1,10
7,Eintracht Frankfurt,SGE,6,2,3,1,9:8,1,9
8,FC Augsburg,FCA,6,3,0,3,8:8,0,9
9,VfL Wolfsburg,WOB,6,2,2,2,10:8,2,8
10,FC Schalke 04,S04,6,2,2,2,10:10,0,8
11,SC Paderborn 07,SCP,6,2,2,2,8:8,0,8
12,Borussia Dortmund,BVB,6,2,1,3,9:11,-2,7
13,1. FC Köln,KOE,6,1,3,2,2:3,-1,6
14,Hertha BSC,BSC,6,1,2,3,8:12,-4,5
15,VfB Stuttgart,VFB,6,1,2,3,4:9,-5,5
16,SC Freiburg,SCF,6,0,4,2,6:9,-3,4
17,Werder Bremen,SVW,6,0,3,3,9:15,-6,3
18,Hamburger SV,HSV,6,0,2,4,1:8,-7,2
