#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,2,2,0,0,6:1,5,6
2,VfL Wolfsburg,WOB,2,2,0,0,5:2,3,6
3,Hertha BSC,BSC,2,2,0,0,3:0,3,6
4,Borussia Dortmund,BVB,2,1,1,0,4:1,3,4
5,Bor. Mönchengladbach,BMG,2,1,1,0,3:1,2,4
6,FC Augsburg,FCA,2,1,1,0,3:2,1,4
6,Werder Bremen,SVW,2,1,1,0,3:2,1,4
8,1. FSV Mainz 05,M05,2,1,1,0,2:1,1,4
9,Eintracht Frankfurt,SGE,2,1,0,1,3:2,1,3
10,1899 Hoffenheim,TSG,2,1,0,1,4:4,0,3
11,Hannover 96,H96,2,0,2,0,1:1,0,2
12,Fortuna Düsseldorf,F95,2,0,1,1,2:3,-1,1
13,1. FC Nürnberg,FCN,2,0,1,1,1:2,-1,1
14,RB Leipzig,RBL,2,0,1,1,2:5,-3,1
15,FC Schalke 04,S04,2,0,0,2,1:4,-3,0
16,Bayer Leverkusen,B04,2,0,0,2,1:5,-4,0
16,SC Freiburg,SCF,2,0,0,2,1:5,-4,0
18,VfB Stuttgart,VFB,2,0,0,2,0:4,-4,0
