#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,RB Leipzig,RBL,6,5,1,0,16:4,12,16
2,Borussia Dortmund,BVB,7,5,1,1,15:5,10,16
3,1. FC Union Berlin,FCU,6,5,1,0,12:4,8,16
4,Bor. Mönchengladbach,BMG,7,5,0,2,16:8,8,15
5,Bayern München,FCB,6,4,2,0,20:5,15,14
6,SC Freiburg,SCF,6,4,1,1,8:4,4,13
7,1. FC Köln,KOE,6,3,2,1,10:7,3,11
8,Eintracht Frankfurt,SGE,7,3,1,3,14:11,3,10
9,Werder Bremen,SVW,7,3,1,3,13:11,2,10
10,1899 Hoffenheim,TSG,7,3,1,3,10:10,0,10
11,VfL Wolfsburg,WOB,6,2,3,1,13:10,3,9
12,Bayer Leverkusen,B04,7,2,2,3,15:11,4,8
13,VfB Stuttgart,VFB,7,2,2,3,9:9,0,8
14,Hertha BSC,BSC,7,1,4,2,10:11,-1,7
15,VfL Bochum,BOC,6,2,1,3,7:13,-6,7
16,1. FSV Mainz 05,M05,6,1,3,2,7:8,-1,6
17,FC Augsburg,FCA,7,1,2,4,7:14,-7,5
18,FC Schalke 04,S04,6,1,1,4,8:17,-9,4
