#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,RB Leipzig,RBL,11,8,2,1,25:10,15,26
2,Bayern München,FCB,11,7,4,0,34:8,26,25
3,Borussia Dortmund,BVB,10,8,1,1,28:10,18,25
4,1. FC Union Berlin,FCU,10,7,3,0,19:8,11,24
5,SC Freiburg,SCF,11,7,3,1,19:9,10,24
6,Eintracht Frankfurt,SGE,11,7,1,3,26:13,13,22
7,Bor. Mönchengladbach,BMG,11,7,1,3,25:15,10,22
8,1. FC Köln,KOE,11,5,3,3,21:12,9,18
9,1. FSV Mainz 05,M05,11,4,4,3,21:14,7,16
10,Werder Bremen,SVW,12,5,1,6,20:18,2,16
11,Hertha BSC,BSC,12,4,4,4,18:19,-1,16
12,VfL Bochum,BOC,10,5,1,4,17:19,-2,16
13,VfL Wolfsburg,WOB,10,4,3,3,23:17,6,15
14,VfB Stuttgart,VFB,11,4,3,4,15:13,2,15
15,Bayer Leverkusen,B04,11,4,2,5,21:16,5,14
16,FC Augsburg,FCA,11,4,2,5,10:15,-5,14
17,FC Schalke 04,S04,12,3,3,6,12:26,-14,12
18,1899 Hoffenheim,TSG,12,3,2,7,15:22,-7,11
