#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,RB Leipzig,RBL,12,9,2,1,28:10,18,29
2,Bayern München,FCB,12,8,4,0,39:11,28,28
3,Borussia Dortmund,BVB,11,9,1,1,30:11,19,28
4,SC Freiburg,SCF,12,8,3,1,21:10,11,27
5,1. FC Union Berlin,FCU,11,7,4,0,19:8,11,25
6,Eintracht Frankfurt,SGE,12,7,2,3,27:14,13,23
7,Bor. Mönchengladbach,BMG,12,7,2,3,25:15,10,23
8,1. FSV Mainz 05,M05,12,5,4,3,22:14,8,19
9,1. FC Köln,KOE,12,5,3,4,21:14,7,18
10,Bayer Leverkusen,B04,12,5,2,5,25:17,8,17
11,VfL Wolfsburg,WOB,12,4,5,3,26:20,6,17
12,Hertha BSC,BSC,13,4,5,4,19:20,-1,17
13,FC Augsburg,FCA,12,5,2,5,12:16,-4,17
14,Werder Bremen,SVW,13,5,1,7,22:21,1,16
15,VfL Bochum,BOC,11,5,1,5,17:21,-4,16
16,VfB Stuttgart,VFB,12,4,3,5,16:15,1,15
17,FC Schalke 04,S04,13,3,4,6,14:28,-14,13
18,1899 Hoffenheim,TSG,12,3,2,7,15:22,-7,11
