#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,RB Leipzig,RBL,4,3,1,0,11:2,9,10
2,1. FC Union Berlin,FCU,4,3,1,0,8:3,5,10
2,1899 Hoffenheim,TSG,4,3,1,0,8:3,5,10
4,Bor. Mönchengladbach,BMG,4,3,0,1,7:2,5,9
5,Borussia Dortmund,BVB,4,3,0,1,5:3,2,9
6,Bayern München,FCB,4,2,2,0,9:3,6,8
7,1. FC Köln,KOE,4,2,1,1,6:4,2,7
8,Eintracht Frankfurt,SGE,5,2,1,2,8:8,0,7
9,SC Freiburg,SCF,4,2,1,1,4:4,0,7
10,VfL Wolfsburg,WOB,4,1,2,1,7:8,-1,5
11,Werder Bremen,SVW,4,1,1,2,10:8,2,4
12,FC Schalke 04,S04,4,1,1,2,8:12,-4,4
13,Hertha BSC,BSC,4,0,3,1,4:5,-1,3
14,FC Augsburg,FCA,4,1,0,3,2:8,-6,3
15,VfB Stuttgart,VFB,4,0,2,2,3:6,-3,2
16,1. FSV Mainz 05,M05,3,0,2,1,1:4,-3,2
17,Bayer Leverkusen,B04,4,0,1,3,4:9,-5,1
18,VfL Bochum,BOC,4,0,1,3,2:12,-10,1
