#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,8,5,2,1,21:10,11,17
2,Bayern München,FCB,8,5,1,2,11:5,6,16
3,TSV 1860 München,M60,9,4,3,2,17:15,2,15
4,Werder Bremen,SVW,8,4,1,3,11:9,2,13
5,SC Freiburg,SCF,8,3,2,3,11:12,-1,11
6,1. FC Kaiserslautern,FCK,8,3,2,3,8:15,-7,11
7,VfL Wolfsburg,WOB,8,2,4,2,12:14,-2,10
8,FC Schalke 04,S04,9,2,3,4,9:18,-9,9
9,Hertha BSC,BSC,9,2,2,5,10:14,-4,8
10,1. FC Nürnberg,FCN,9,2,2,5,10:17,-7,8
11,VfB Stuttgart,VFB,9,1,4,4,8:14,-6,7
12,VfL Bochum,BOC,9,2,1,6,10:20,-10,7
13,Hamburger SV,HSV,8,1,3,4,8:13,-5,6
14,Eintracht Frankfurt,SGE,9,1,3,5,8:15,-7,6
15,Borussia Dortmund,BVB,8,0,4,4,7:13,-6,4
16,Bor. Mönchengladbach,BMG,9,0,3,6,9:25,-16,3
17,FC Hansa Rostock,ROS,8,0,2,6,8:20,-12,2
18,MSV Duisburg,MSV,9,0,2,7,7:23,-16,2
