#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,11,8,1,2,20:5,15,25
2,Bayer Leverkusen,B04,11,5,4,2,22:12,10,19
3,1. FC Kaiserslautern,FCK,11,5,3,3,13:17,-4,18
4,TSV 1860 München,M60,12,4,4,4,19:20,-1,16
5,Werder Bremen,SVW,11,4,2,5,12:13,-1,14
6,VfL Wolfsburg,WOB,11,3,5,3,13:17,-4,14
7,SC Freiburg,SCF,11,3,3,5,12:16,-4,12
8,Hertha BSC,BSC,12,2,4,6,12:17,-5,10
9,VfL Bochum,BOC,12,2,4,6,14:24,-10,10
10,FC Schalke 04,S04,12,2,4,6,11:24,-13,10
11,Hamburger SV,HSV,11,2,3,6,10:19,-9,9
11,VfB Stuttgart,VFB,12,1,6,5,10:19,-9,9
13,Borussia Dortmund,BVB,11,1,5,5,8:16,-8,8
14,1. FC Nürnberg,FCN,12,2,2,8,10:24,-14,8
15,Eintracht Frankfurt,SGE,12,1,4,7,11:23,-12,7
16,MSV Duisburg,MSV,12,1,4,7,9:23,-14,7
17,Bor. Mönchengladbach,BMG,12,0,5,7,11:28,-17,5
18,FC Hansa Rostock,ROS,11,0,3,8,10:28,-18,3
