#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,3,3,0,0,4:0,4,9
2,SC Freiburg,SCF,3,2,1,0,5:2,3,7
3,TSV 1860 München,M60,3,2,1,0,5:3,2,7
4,VfL Bochum,BOC,3,2,0,1,4:3,1,6
5,Bayer Leverkusen,B04,3,1,2,0,4:3,1,5
6,1. FC Nürnberg,FCN,3,1,1,1,7:7,0,4
7,VfB Stuttgart,VFB,3,1,1,1,4:4,0,4
8,Hamburger SV,HSV,3,1,1,1,6:7,-1,4
9,1. FC Kaiserslautern,FCK,3,1,1,1,3:6,-3,4
10,Werder Bremen,SVW,3,1,0,2,4:5,-1,3
11,FC Schalke 04,S04,3,1,0,2,2:6,-4,3
12,VfL Wolfsburg,WOB,3,0,2,1,5:6,-1,2
13,Bor. Mönchengladbach,BMG,3,0,1,2,4:7,-3,1
14,Eintracht Frankfurt,SGE,3,0,1,2,3:6,-3,1
15,Borussia Dortmund,BVB,3,0,1,2,2:5,-3,1
16,MSV Duisburg,MSV,3,0,1,2,3:8,-5,1
17,Hertha BSC,BSC,3,0,0,3,3:9,-6,0
18,FC Hansa Rostock,ROS,3,0,0,3,2:10,-8,0
