#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,15,9,3,3,26:10,16,30
2,Bayer Leverkusen,B04,15,8,5,2,28:14,14,29
3,1. FC Kaiserslautern,FCK,14,5,3,6,15:23,-8,18
4,Hamburger SV,HSV,15,4,5,6,19:24,-5,17
5,Werder Bremen,SVW,15,5,2,8,15:21,-6,17
6,MSV Duisburg,MSV,16,4,5,7,16:24,-8,17
7,VfL Wolfsburg,WOB,15,4,5,6,16:26,-10,17
8,TSV 1860 München,M60,15,4,4,7,20:27,-7,16
9,Hertha BSC,BSC,15,3,6,6,18:21,-3,15
10,SC Freiburg,SCF,15,4,3,8,16:22,-6,15
11,1. FC Nürnberg,FCN,15,4,3,8,15:25,-10,15
12,FC Schalke 04,S04,15,3,5,7,14:26,-12,14
13,VfL Bochum,BOC,15,2,5,8,17:31,-14,11
14,Borussia Dortmund,BVB,15,1,7,7,11:22,-11,10
15,VfB Stuttgart,VFB,15,1,7,7,15:27,-12,10
16,FC Hansa Rostock,ROS,15,1,5,9,16:32,-16,8
17,Eintracht Frankfurt,SGE,15,1,4,10,13:30,-17,7
18,Bor. Mönchengladbach,BMG,15,0,5,10,14:38,-24,5
