#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,13,8,2,3,23:9,14,26
2,Bayer Leverkusen,B04,13,7,4,2,25:12,13,25
3,1. FC Kaiserslautern,FCK,13,5,3,5,15:21,-6,18
4,Werder Bremen,SVW,13,5,2,6,14:15,-1,17
5,VfL Wolfsburg,WOB,13,4,5,4,14:19,-5,17
6,TSV 1860 München,M60,14,4,4,6,19:23,-4,16
7,Hertha BSC,BSC,14,3,5,6,16:19,-3,14
8,FC Schalke 04,S04,14,3,5,6,14:25,-11,14
9,Hamburger SV,HSV,13,3,4,6,13:21,-8,13
10,SC Freiburg,SCF,13,3,3,7,14:20,-6,12
11,1. FC Nürnberg,FCN,14,3,3,8,12:25,-13,12
12,VfL Bochum,BOC,14,2,5,7,16:27,-11,11
13,MSV Duisburg,MSV,14,2,5,7,12:24,-12,11
14,VfB Stuttgart,VFB,14,1,7,6,13:24,-11,10
15,Borussia Dortmund,BVB,13,1,6,6,8:18,-10,9
16,Eintracht Frankfurt,SGE,14,1,4,9,13:28,-15,7
17,FC Hansa Rostock,ROS,13,1,3,9,13:29,-16,6
18,Bor. Mönchengladbach,BMG,14,0,5,9,12:34,-22,5
