#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,15,12,3,0,42:12,30,39
2,Bayern München,FCB,15,12,2,1,48:14,34,38
3,RB Leipzig,RBL,15,10,2,3,37:16,21,32
4,VfB Stuttgart,VFB,15,10,1,4,34:19,15,31
5,Borussia Dortmund,BVB,15,7,5,3,29:24,5,26
6,SC Freiburg,SCF,15,7,3,5,19:23,-4,24
7,1899 Hoffenheim,TSG,15,7,2,6,29:27,2,23
8,Eintracht Frankfurt,SGE,15,5,6,4,24:19,5,21
9,VfL Wolfsburg,WOB,15,6,1,8,19:25,-6,19
10,FC Augsburg,FCA,15,4,6,5,24:28,-4,18
11,Bor. Mönchengladbach,BMG,15,4,5,6,30:33,-3,17
12,1. FC Heidenheim 1846,HDH,15,5,2,8,22:30,-8,17
13,VfL Bochum,BOC,15,3,7,5,18:29,-11,16
14,Werder Bremen,SVW,15,4,3,8,22:29,-7,15
15,1. FC Köln,KOE,15,2,4,9,10:26,-16,10
16,1. FC Union Berlin,FCU,15,3,1,11,15:32,-17,10
17,1. FSV Mainz 05,M05,15,1,6,8,12:27,-15,9
18,SV Darmstadt 98,D98,15,2,3,10,17:38,-21,9
