#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,9,8,1,0,27:8,19,25
2,Bayern München,FCB,9,7,2,0,34:7,27,23
3,VfB Stuttgart,VFB,9,7,0,2,27:11,16,21
4,Borussia Dortmund,BVB,9,6,3,0,20:11,9,21
5,RB Leipzig,RBL,9,6,2,1,25:7,18,20
6,1899 Hoffenheim,TSG,9,6,0,3,20:16,4,18
7,Eintracht Frankfurt,SGE,9,3,5,1,12:9,3,14
8,SC Freiburg,SCF,9,4,1,4,10:16,-6,13
9,VfL Wolfsburg,WOB,9,4,0,5,13:14,-1,12
10,FC Augsburg,FCA,9,3,2,4,18:21,-3,11
11,Bor. Mönchengladbach,BMG,9,2,3,4,16:20,-4,9
12,Werder Bremen,SVW,9,3,0,6,14:18,-4,9
13,1. FC Heidenheim 1846,HDH,9,2,1,6,13:22,-9,7
14,SV Darmstadt 98,D98,9,2,1,6,13:30,-17,7
15,1. FC Union Berlin,FCU,9,2,0,7,11:19,-8,6
16,VfL Bochum,BOC,9,0,5,4,8:23,-15,5
17,1. FC Köln,KOE,9,1,1,7,7:21,-14,4
18,1. FSV Mainz 05,M05,9,0,3,6,9:24,-15,3
