#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,21,12,9,0,46:17,29,45
2,Bayern München,FCB,21,13,6,2,45:18,27,45
3,FC Schalke 04,S04,21,12,6,3,31:15,16,42
4,Hamburger SV,HSV,21,9,9,3,40:24,16,36
5,Borussia Dortmund,BVB,21,10,6,5,30:26,4,36
6,Werder Bremen,SVW,21,8,7,6,39:25,14,31
7,Eintracht Frankfurt,SGE,21,8,7,6,28:29,-1,31
8,1. FSV Mainz 05,M05,21,8,6,7,25:29,-4,30
9,1899 Hoffenheim,TSG,21,8,4,9,29:25,4,28
10,VfB Stuttgart,VFB,21,7,7,7,26:26,0,28
11,1. FC Köln,KOE,21,6,7,8,20:24,-4,25
12,VfL Wolfsburg,WOB,21,6,7,8,37:42,-5,25
13,Bor. Mönchengladbach,BMG,21,7,4,10,29:35,-6,25
14,VfL Bochum,BOC,21,5,7,9,23:37,-14,22
15,SC Freiburg,SCF,21,5,4,12,20:39,-19,19
16,Hannover 96,H96,21,4,5,12,23:36,-13,17
17,1. FC Nürnberg,FCN,21,4,4,13,17:37,-20,16
18,Hertha BSC,BSC,21,2,5,14,17:41,-24,11
