#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,11,6,5,0,21:8,13,23
2,Werder Bremen,SVW,11,6,4,1,22:9,13,22
3,Hamburger SV,HSV,11,6,4,1,25:14,11,22
4,FC Schalke 04,S04,11,6,3,2,18:11,7,21
5,1899 Hoffenheim,TSG,11,6,2,3,19:9,10,20
6,Bayern München,FCB,11,5,4,2,17:9,8,19
7,VfL Wolfsburg,WOB,11,5,3,3,21:19,2,18
8,1. FSV Mainz 05,M05,11,5,3,3,18:17,1,18
9,Eintracht Frankfurt,SGE,11,4,4,3,13:14,-1,16
10,Borussia Dortmund,BVB,11,4,4,3,12:14,-2,16
11,Hannover 96,H96,11,4,3,4,14:12,2,15
12,Bor. Mönchengladbach,BMG,11,3,2,6,13:20,-7,11
13,SC Freiburg,SCF,11,3,1,7,14:23,-9,10
14,VfB Stuttgart,VFB,11,2,3,6,10:15,-5,9
15,1. FC Köln,KOE,11,2,3,6,6:11,-5,9
16,1. FC Nürnberg,FCN,11,2,3,6,9:17,-8,9
17,VfL Bochum,BOC,11,2,2,7,11:23,-12,8
18,Hertha BSC,BSC,11,1,1,9,7:25,-18,4
