#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,19,11,8,0,42:15,27,41
2,Bayern München,FCB,19,11,6,2,39:17,22,39
3,FC Schalke 04,S04,19,11,5,3,29:15,14,38
4,Borussia Dortmund,BVB,19,10,6,3,27:19,8,36
5,Hamburger SV,HSV,19,9,7,3,36:20,16,34
6,Werder Bremen,SVW,19,7,7,5,34:20,14,28
7,Eintracht Frankfurt,SGE,19,7,7,5,24:25,-1,28
8,1. FSV Mainz 05,M05,19,7,6,6,24:26,-2,27
9,1899 Hoffenheim,TSG,19,7,4,8,27:22,5,25
10,VfL Wolfsburg,WOB,19,6,6,7,35:38,-3,24
11,VfB Stuttgart,VFB,19,5,7,7,20:24,-4,22
12,Bor. Mönchengladbach,BMG,19,6,4,9,25:31,-6,22
13,1. FC Köln,KOE,19,5,6,8,15:20,-5,21
14,VfL Bochum,BOC,19,5,5,9,22:36,-14,20
15,SC Freiburg,SCF,19,5,3,11,19:36,-17,18
16,Hannover 96,H96,19,4,5,10,21:31,-10,17
17,1. FC Nürnberg,FCN,19,3,4,12,13:34,-21,13
18,Hertha BSC,BSC,19,2,4,13,16:39,-23,10
