#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,17,9,8,0,35:13,22,35
2,FC Schalke 04,S04,17,10,4,3,26:13,13,34
3,Bayern München,FCB,17,9,6,2,34:15,19,33
4,Hamburger SV,HSV,17,8,7,2,34:19,15,31
5,Borussia Dortmund,BVB,17,8,6,3,23:17,6,30
6,Werder Bremen,SVW,17,7,7,3,32:16,16,28
7,1899 Hoffenheim,TSG,17,7,4,6,27:17,10,25
8,VfL Wolfsburg,WOB,17,6,6,5,32:32,0,24
9,1. FSV Mainz 05,M05,17,6,6,5,21:22,-1,24
10,Eintracht Frankfurt,SGE,17,6,6,5,22:24,-2,24
11,Bor. Mönchengladbach,BMG,17,6,3,8,24:29,-5,21
12,1. FC Köln,KOE,17,4,6,7,10:15,-5,18
13,SC Freiburg,SCF,17,5,3,9,19:33,-14,18
14,Hannover 96,H96,17,4,5,8,21:27,-6,17
15,VfB Stuttgart,VFB,17,3,7,7,16:23,-7,16
16,VfL Bochum,BOC,17,4,4,9,18:33,-15,16
17,1. FC Nürnberg,FCN,17,3,3,11,12:32,-20,12
18,Hertha BSC,BSC,17,1,3,13,13:39,-26,6
