#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,10,6,4,0,19:6,13,22
2,Hamburger SV,HSV,10,6,4,0,23:11,12,22
3,Werder Bremen,SVW,10,6,3,1,20:7,13,21
4,FC Schalke 04,S04,10,6,2,2,16:9,7,20
5,Bayern München,FCB,10,5,3,2,17:9,8,18
6,1899 Hoffenheim,TSG,10,5,2,3,18:9,9,17
7,VfL Wolfsburg,WOB,10,5,2,3,18:16,2,17
8,1. FSV Mainz 05,M05,10,5,2,3,15:14,1,17
9,Eintracht Frankfurt,SGE,10,3,4,3,11:13,-2,13
10,Borussia Dortmund,BVB,10,3,4,3,10:14,-4,13
11,Hannover 96,H96,10,3,3,4,13:12,1,12
12,SC Freiburg,SCF,10,3,1,6,14:22,-8,10
13,1. FC Köln,KOE,10,2,3,5,6:10,-4,9
14,VfB Stuttgart,VFB,10,2,2,6,10:15,-5,8
15,Bor. Mönchengladbach,BMG,10,2,2,6,10:18,-8,8
16,1. FC Nürnberg,FCN,10,2,2,6,7:15,-8,8
17,VfL Bochum,BOC,10,2,2,6,10:21,-11,8
18,Hertha BSC,BSC,10,1,1,8,7:23,-16,4
