#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hamburger SV,HSV,5,4,1,0,15:6,9,13
2,Bayer Leverkusen,B04,5,4,1,0,13:5,8,13
3,FC Schalke 04,S04,5,3,1,1,7:3,4,10
4,Eintracht Frankfurt,SGE,5,2,3,0,7:4,3,9
5,Bayern München,FCB,5,2,2,1,11:5,6,8
6,Werder Bremen,SVW,5,2,2,1,9:6,3,8
7,1899 Hoffenheim,TSG,5,2,2,1,5:2,3,8
8,1. FSV Mainz 05,M05,5,2,2,1,7:7,0,8
9,Bor. Mönchengladbach,BMG,5,2,1,2,7:8,-1,7
10,VfL Wolfsburg,WOB,5,2,0,3,9:11,-2,6
11,Hannover 96,H96,5,1,2,2,3:3,0,5
12,VfB Stuttgart,VFB,5,1,2,2,6:8,-2,5
13,1. FC Nürnberg,FCN,5,1,2,2,3:5,-2,5
14,Borussia Dortmund,BVB,5,1,2,2,5:11,-6,5
15,VfL Bochum,BOC,5,1,1,3,5:11,-6,4
16,SC Freiburg,SCF,5,1,1,3,4:12,-8,4
17,Hertha BSC,BSC,5,1,0,4,5:8,-3,3
18,1. FC Köln,KOE,5,0,1,4,3:9,-6,1
