#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,4,3,1,0,10:5,5,10
2,FC Schalke 04,S04,4,2,1,1,9:3,6,7
3,Bayern München,FCB,3,2,0,1,6:3,3,6
4,FC Hansa Rostock,ROS,4,2,0,2,3:6,-3,6
5,TSV 1860 München,M60,4,1,2,1,5:5,0,5
6,Hamburger SV,HSV,3,1,1,1,8:8,0,4
7,Werder Bremen,SVW,4,1,1,2,4:5,-1,4
8,Bayer Leverkusen,B04,3,1,1,1,4:6,-2,4
9,VfL Bochum,BOC,3,1,1,1,2:5,-3,4
10,SC Freiburg,SCF,3,0,2,1,2:4,-2,2
11,1. FC Köln,KOE,4,0,1,3,4:9,-5,1
12,Eintracht Frankfurt,SGE,3,0,1,2,2:7,-5,1
13,1. FC Kaiserslautern,FCK,3,0,1,2,0:5,-5,1
14,VfB Stuttgart,VFB,4,0,1,3,2:9,-7,1
15,Energie Cottbus,FCE,4,0,1,3,3:11,-8,1
16,VfL Wolfsburg,WOB,3,0,0,3,2:7,-5,0
17,Hertha BSC,BSC,3,0,0,3,4:11,-7,0
18,SpVgg Unterhaching,UNT,4,0,0,4,1:10,-9,0
