#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,17,7,6,4,28:22,6,27
2,Bayern München,FCB,17,7,5,5,25:17,8,26
3,Bayer Leverkusen,B04,17,7,4,6,24:24,0,25
4,SC Freiburg,SCF,17,6,5,6,18:22,-4,23
5,1. FC Kaiserslautern,FCK,17,7,2,8,25:35,-10,23
6,FC Schalke 04,S04,17,6,4,7,29:22,7,22
7,Hertha BSC,BSC,17,7,0,10,20:30,-10,21
8,Werder Bremen,SVW,17,5,4,8,20:30,-10,19
9,VfL Wolfsburg,WOB,17,4,5,8,22:27,-5,17
10,1. FC Köln,KOE,17,4,5,8,26:34,-8,17
11,TSV 1860 München,M60,17,4,5,8,20:30,-10,17
12,FC Hansa Rostock,ROS,17,4,2,11,12:27,-15,14
13,Hamburger SV,HSV,17,2,5,10,25:37,-12,11
14,Energie Cottbus,FCE,17,2,2,13,11:32,-21,8
15,SpVgg Unterhaching,UNT,17,1,5,11,14:39,-25,8
16,VfL Bochum,BOC,17,2,2,13,10:39,-29,8
17,Eintracht Frankfurt,SGE,17,2,2,13,15:46,-31,8
18,VfB Stuttgart,VFB,17,0,6,11,11:29,-18,6
