#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,17,7,6,4,28:22,6,27
2,Bayern München,FCB,16,7,4,5,24:16,8,25
3,Bayer Leverkusen,B04,17,7,4,6,24:24,0,25
4,SC Freiburg,SCF,17,6,5,6,18:22,-4,23
5,1. FC Kaiserslautern,FCK,17,7,2,8,25:35,-10,23
6,FC Schalke 04,S04,17,6,4,7,29:22,7,22
7,Werder Bremen,SVW,17,5,4,8,20:30,-10,19
8,Hertha BSC,BSC,16,6,0,10,19:30,-11,18
9,VfL Wolfsburg,WOB,16,4,5,7,21:23,-2,17
10,TSV 1860 München,M60,17,4,5,8,20:30,-10,17
11,1. FC Köln,KOE,16,4,4,8,23:31,-8,16
12,FC Hansa Rostock,ROS,16,4,2,10,12:24,-12,14
13,Hamburger SV,HSV,17,2,5,10,25:37,-12,11
14,SpVgg Unterhaching,UNT,16,1,5,10,11:34,-23,8
15,VfL Bochum,BOC,16,2,2,12,10:38,-28,8
16,Eintracht Frankfurt,SGE,17,2,2,13,15:46,-31,8
17,VfB Stuttgart,VFB,16,0,6,10,10:27,-17,6
18,Energie Cottbus,FCE,16,1,2,13,10:32,-22,5
