#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,7,3,3,1,11:10,1,12
2,Borussia Dortmund,BVB,7,3,2,2,13:14,-1,11
3,FC Schalke 04,S04,7,3,1,3,16:9,7,10
4,FC Hansa Rostock,ROS,7,3,0,4,7:13,-6,9
5,Bayern München,FCB,6,2,1,3,9:8,1,7
6,TSV 1860 München,M60,7,1,4,2,9:11,-2,7
7,1. FC Kaiserslautern,FCK,6,2,1,3,7:9,-2,7
8,Hertha BSC,BSC,6,2,0,4,7:13,-6,6
9,VfL Wolfsburg,WOB,6,1,2,3,8:10,-2,5
10,Hamburger SV,HSV,6,1,2,3,14:17,-3,5
11,Werder Bremen,SVW,7,1,2,4,6:12,-6,5
12,SC Freiburg,SCF,7,1,2,4,4:13,-9,5
13,VfL Bochum,BOC,6,1,1,4,2:11,-9,4
14,Eintracht Frankfurt,SGE,7,1,1,5,4:15,-11,4
15,SpVgg Unterhaching,UNT,6,0,2,4,5:14,-9,2
16,Energie Cottbus,FCE,7,0,2,5,6:17,-11,2
17,1. FC Köln,KOE,6,0,2,4,4:15,-11,2
18,VfB Stuttgart,VFB,6,0,1,5,5:14,-9,1
