#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,1. FSV Mainz 05,M05,3,2,0,1,6:4,2,6
2,RB Leipzig,RBL,2,1,1,0,6:2,4,4
3,1. FC Köln,KOE,2,1,1,0,3:1,2,4
4,VfL Wolfsburg,WOB,2,1,1,0,2:0,2,4
5,FC Augsburg,FCA,2,1,1,0,2:1,1,4
6,Borussia Dortmund,BVB,2,1,0,1,5:2,3,3
7,Bayern München,FCB,1,1,0,0,2:0,2,3
8,Eintracht Frankfurt,SGE,2,1,0,1,2:1,1,3
9,Hertha BSC,BSC,2,1,0,1,2:3,-1,3
10,1899 Hoffenheim,TSG,2,0,2,0,5:5,0,2
11,Bor. Mönchengladbach,BMG,2,0,1,1,2:4,-2,1
11,FC Ingolstadt 04,FCI,2,0,1,1,2:4,-2,1
13,Bayer Leverkusen,B04,2,0,0,2,2:4,-2,0
14,Hamburger SV,HSV,2,0,0,2,1:4,-3,0
15,FC Schalke 04,S04,2,0,0,2,0:3,-3,0
16,SC Freiburg,SCF,2,0,0,2,1:5,-4,0
17,SV Darmstadt 98,D98,2,0,0,2,0:8,-8,0
18,Werder Bremen,SVW,2,0,0,2,1:10,-9,0
