#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,14,10,2,2,23:9,14,32
2,RB Leipzig,RBL,14,7,3,4,24:19,5,24
3,1899 Hoffenheim,TSG,14,4,7,3,22:17,5,19
4,Borussia Dortmund,BVB,15,4,5,6,27:25,2,17
5,Werder Bremen,SVW,14,4,5,5,23:30,-7,17
6,Bayer Leverkusen,B04,14,5,1,8,18:22,-4,16
7,SC Freiburg,SCF,14,4,4,6,18:25,-7,16
8,VfL Wolfsburg,WOB,14,4,4,6,16:24,-8,16
9,Bor. Mönchengladbach,BMG,14,4,3,7,13:24,-11,15
10,FC Augsburg,FCA,14,4,3,7,11:22,-11,15
11,1. FC Köln,KOE,14,3,5,6,19:21,-2,14
12,Eintracht Frankfurt,SGE,14,4,2,8,9:17,-8,14
13,FC Ingolstadt 04,FCI,14,4,1,9,14:23,-9,13
14,FC Schalke 04,S04,13,2,4,7,10:19,-9,10
15,1. FSV Mainz 05,M05,14,3,1,10,12:25,-13,10
16,Hertha BSC,BSC,14,2,3,9,13:25,-12,9
17,Hamburger SV,HSV,14,2,3,9,10:29,-19,9
18,SV Darmstadt 98,D98,14,0,0,14,6:34,-28,0
