#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,9,7,2,0,19:4,15,23
2,Borussia Dortmund,BVB,9,7,1,1,22:7,15,22
3,Bayer Leverkusen,B04,9,7,1,1,20:9,11,22
4,Hertha BSC,BSC,9,4,3,2,15:9,6,15
5,FC Schalke 04,S04,9,4,2,3,17:19,-2,14
6,Bor. Mönchengladbach,BMG,9,4,1,4,19:14,5,13
7,Hannover 96,H96,9,4,1,4,11:12,-1,13
8,VfB Stuttgart,VFB,9,3,3,3,19:13,6,12
9,VfL Wolfsburg,WOB,9,4,0,5,11:12,-1,12
10,Werder Bremen,SVW,9,3,3,3,9:12,-3,12
11,1899 Hoffenheim,TSG,9,2,4,3,21:22,-1,10
12,Eintracht Frankfurt,SGE,9,2,4,3,12:14,-2,10
13,FC Augsburg,FCA,9,3,1,5,10:17,-7,10
14,1. FSV Mainz 05,M05,9,3,1,5,13:21,-8,10
15,Hamburger SV,HSV,9,2,3,4,20:22,-2,9
16,1. FC Nürnberg,FCN,9,0,6,3,10:18,-8,6
17,SC Freiburg,SCF,9,0,5,4,9:18,-9,5
18,Eintracht Braunschweig,BNS,9,1,1,7,7:21,-14,4
