#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,11,9,2,0,24:7,17,29
2,Borussia Dortmund,BVB,11,9,1,1,31:9,22,28
3,Bayer Leverkusen,B04,11,8,1,2,22:11,11,25
4,Bor. Mönchengladbach,BMG,11,6,1,4,25:15,10,19
5,VfL Wolfsburg,WOB,11,6,0,5,16:13,3,18
6,FC Schalke 04,S04,11,5,2,4,20:22,-2,17
7,Hertha BSC,BSC,11,4,3,4,17:14,3,15
8,Werder Bremen,SVW,11,4,3,4,12:17,-5,15
9,1899 Hoffenheim,TSG,11,3,4,4,26:25,1,13
10,VfB Stuttgart,VFB,11,3,4,4,21:20,1,13
11,Hannover 96,H96,11,4,1,6,14:19,-5,13
12,1. FSV Mainz 05,M05,11,4,1,6,16:23,-7,13
13,FC Augsburg,FCA,11,4,1,6,13:20,-7,13
14,Hamburger SV,HSV,11,3,3,5,23:24,-1,12
15,Eintracht Frankfurt,SGE,11,2,4,5,14:20,-6,10
16,SC Freiburg,SCF,11,1,5,5,12:21,-9,8
17,1. FC Nürnberg,FCN,11,0,7,4,11:22,-11,7
18,Eintracht Braunschweig,BNS,11,2,1,8,8:23,-15,7
