#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,19,17,2,0,51:9,42,53
2,Bayer Leverkusen,B04,19,13,1,5,36:20,16,40
3,Borussia Dortmund,BVB,19,11,3,5,42:23,19,36
4,FC Schalke 04,S04,19,10,4,5,37:29,8,34
5,Bor. Mönchengladbach,BMG,19,10,3,6,36:24,12,33
6,VfL Wolfsburg,WOB,19,9,3,7,30:24,6,30
7,1. FSV Mainz 05,M05,19,9,3,7,29:32,-3,30
8,Hertha BSC,BSC,19,8,4,7,28:24,4,28
9,FC Augsburg,FCA,19,8,4,7,26:28,-2,28
10,Hannover 96,H96,19,7,3,9,29:33,-4,24
11,1899 Hoffenheim,TSG,19,5,6,8,39:42,-3,21
12,Werder Bremen,SVW,19,5,5,9,23:40,-17,20
13,VfB Stuttgart,VFB,19,5,4,10,32:37,-5,19
14,Eintracht Frankfurt,SGE,19,4,6,9,21:34,-13,18
15,1. FC Nürnberg,FCN,19,2,11,6,24:34,-10,17
16,SC Freiburg,SCF,19,4,5,10,19:35,-16,17
17,Hamburger SV,HSV,19,4,4,11,33:44,-11,16
18,Eintracht Braunschweig,BNS,19,3,3,13,11:34,-23,12
