#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,7,6,1,0,21:5,16,19
2,Bayern München,FCB,7,6,1,0,14:2,12,19
3,Bayer Leverkusen,B04,7,6,0,1,17:7,10,18
4,Hannover 96,H96,7,4,0,3,10:10,0,12
5,Hertha BSC,BSC,7,3,2,2,13:8,5,11
6,VfB Stuttgart,VFB,7,3,1,3,15:9,6,10
7,Bor. Mönchengladbach,BMG,7,3,1,3,17:13,4,10
8,FC Augsburg,FCA,7,3,1,3,8:11,-3,10
8,Werder Bremen,SVW,7,3,1,3,8:11,-3,10
10,1899 Hoffenheim,TSG,7,2,3,2,18:18,0,9
11,VfL Wolfsburg,WOB,7,3,0,4,9:9,0,9
12,1. FSV Mainz 05,M05,7,3,0,4,10:15,-5,9
13,Eintracht Frankfurt,SGE,7,2,2,3,10:12,-2,8
14,FC Schalke 04,S04,7,2,2,3,10:16,-6,8
15,1. FC Nürnberg,FCN,7,0,5,2,9:12,-3,5
16,Hamburger SV,HSV,7,1,2,4,12:19,-7,5
17,SC Freiburg,SCF,7,0,3,4,8:17,-9,3
18,Eintracht Braunschweig,BNS,7,0,1,6,3:18,-15,1
