#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,12,10,2,0,27:7,20,32
2,Borussia Dortmund,BVB,12,9,1,2,32:11,21,28
3,Bayer Leverkusen,B04,12,9,1,2,27:14,13,28
4,Bor. Mönchengladbach,BMG,12,7,1,4,28:16,12,22
5,VfL Wolfsburg,WOB,12,7,0,5,18:14,4,21
6,FC Schalke 04,S04,12,6,2,4,23:23,0,20
7,Hertha BSC,BSC,12,5,3,4,20:16,4,18
8,VfB Stuttgart,VFB,12,4,4,4,24:21,3,16
9,1. FSV Mainz 05,M05,12,5,1,6,17:23,-6,16
10,Werder Bremen,SVW,12,4,3,5,13:20,-7,15
11,Hannover 96,H96,12,4,2,6,14:19,-5,14
12,1899 Hoffenheim,TSG,12,3,4,5,28:28,0,13
13,FC Augsburg,FCA,12,4,1,7,13:23,-10,13
14,Hamburger SV,HSV,12,3,3,6,26:29,-3,12
15,Eintracht Frankfurt,SGE,12,2,4,6,14:21,-7,10
16,SC Freiburg,SCF,12,1,5,6,13:24,-11,8
17,Eintracht Braunschweig,BNS,12,2,2,8,8:23,-15,8
18,1. FC Nürnberg,FCN,12,0,7,5,12:25,-13,7
