#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,15,13,2,0,39:7,32,41
2,Bayer Leverkusen,B04,15,12,1,2,32:14,18,37
3,Borussia Dortmund,BVB,15,10,1,4,35:16,19,31
4,Bor. Mönchengladbach,BMG,15,10,1,4,33:17,16,31
5,VfL Wolfsburg,WOB,15,8,2,5,23:16,7,26
6,FC Schalke 04,S04,15,7,3,5,30:28,2,24
7,Hertha BSC,BSC,15,6,4,5,22:17,5,22
8,1. FSV Mainz 05,M05,15,6,2,7,22:29,-7,20
9,FC Augsburg,FCA,15,6,2,7,16:23,-7,20
10,VfB Stuttgart,VFB,15,5,4,6,28:28,0,19
11,1899 Hoffenheim,TSG,15,4,5,6,34:35,-1,17
12,Hannover 96,H96,15,5,2,8,19:26,-7,17
13,Hamburger SV,HSV,15,4,4,7,30:32,-2,16
14,Werder Bremen,SVW,15,4,4,7,19:34,-15,16
15,Eintracht Frankfurt,SGE,15,2,5,8,18:28,-10,11
16,SC Freiburg,SCF,15,2,5,8,14:28,-14,11
17,1. FC Nürnberg,FCN,15,0,9,6,14:30,-16,9
18,Eintracht Braunschweig,BNS,15,2,2,11,8:28,-20,8
