#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,10,8,2,0,22:6,16,26
2,Borussia Dortmund,BVB,10,8,1,1,25:8,17,25
3,Bayer Leverkusen,B04,10,8,1,1,22:10,12,25
4,Bor. Mönchengladbach,BMG,10,5,1,4,23:15,8,16
5,Hertha BSC,BSC,10,4,3,3,17:12,5,15
6,VfL Wolfsburg,WOB,10,5,0,5,14:12,2,15
7,FC Schalke 04,S04,10,4,2,4,18:22,-4,14
8,VfB Stuttgart,VFB,10,3,4,3,20:14,6,13
9,1899 Hoffenheim,TSG,10,3,4,3,25:23,2,13
10,Hannover 96,H96,10,4,1,5,12:16,-4,13
11,1. FSV Mainz 05,M05,10,4,1,5,15:21,-6,13
12,Hamburger SV,HSV,10,3,3,4,23:22,1,12
13,Werder Bremen,SVW,10,3,3,4,9:15,-6,12
14,Eintracht Frankfurt,SGE,10,2,4,4,13:18,-5,10
15,FC Augsburg,FCA,10,3,1,6,11:19,-8,10
16,1. FC Nürnberg,FCN,10,0,7,3,11:19,-8,7
17,SC Freiburg,SCF,10,0,5,5,9:21,-12,5
18,Eintracht Braunschweig,BNS,10,1,1,8,7:23,-16,4
