#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,13,11,2,0,30:7,23,35
2,Bayer Leverkusen,B04,13,10,1,2,28:14,14,31
3,Borussia Dortmund,BVB,13,9,1,3,32:14,18,28
4,Bor. Mönchengladbach,BMG,13,8,1,4,30:16,14,25
5,VfL Wolfsburg,WOB,13,7,1,5,19:15,4,22
6,FC Schalke 04,S04,13,6,3,4,26:26,0,21
7,1. FSV Mainz 05,M05,13,6,1,6,20:25,-5,19
8,Hertha BSC,BSC,13,5,3,5,20:17,3,18
9,VfB Stuttgart,VFB,13,4,4,5,24:23,1,16
10,FC Augsburg,FCA,13,5,1,7,15:23,-8,16
11,Hamburger SV,HSV,13,4,3,6,29:30,-1,15
12,Werder Bremen,SVW,13,4,3,6,15:23,-8,15
13,Hannover 96,H96,13,4,2,7,15:22,-7,14
14,1899 Hoffenheim,TSG,13,3,4,6,28:30,-2,13
15,Eintracht Frankfurt,SGE,13,2,5,6,17:24,-7,11
16,SC Freiburg,SCF,13,2,5,6,14:24,-10,11
17,1. FC Nürnberg,FCN,13,0,8,5,13:26,-13,8
18,Eintracht Braunschweig,BNS,13,2,2,9,8:24,-16,8
