#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,23,21,2,0,66:10,56,65
2,Borussia Dortmund,BVB,23,14,3,6,54:27,27,45
3,Bayer Leverkusen,B04,23,14,1,8,39:26,13,43
4,FC Schalke 04,S04,23,12,5,6,42:35,7,41
5,VfL Wolfsburg,WOB,23,12,3,8,40:32,8,39
6,1. FSV Mainz 05,M05,23,11,4,8,32:35,-3,37
7,Bor. Mönchengladbach,BMG,23,10,6,7,40:29,11,36
8,Hertha BSC,BSC,23,10,5,8,34:27,7,35
9,FC Augsburg,FCA,23,10,5,8,35:33,2,35
10,1899 Hoffenheim,TSG,23,7,8,8,52:48,4,29
11,Hannover 96,H96,23,7,4,12,30:42,-12,25
12,Eintracht Frankfurt,SGE,23,6,7,10,26:39,-13,25
13,Werder Bremen,SVW,23,6,7,10,26:46,-20,25
14,1. FC Nürnberg,FCN,23,4,11,8,27:40,-13,23
15,VfB Stuttgart,VFB,23,5,4,14,36:49,-13,19
16,Hamburger SV,HSV,23,5,4,14,38:52,-14,19
17,SC Freiburg,SCF,23,4,7,12,22:44,-22,19
18,Eintracht Braunschweig,BNS,23,4,4,15,17:42,-25,16
