#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,16,11,2,3,39:18,21,35
2,RB Leipzig,RBL,16,9,3,4,28:18,10,30
3,Borussia Dortmund,BVB,16,8,5,3,27:19,8,29
4,Bayer Leverkusen,B04,16,8,2,6,32:26,6,26
5,Eintracht Frankfurt,SGE,16,7,5,4,27:22,5,26
6,VfL Wolfsburg,WOB,16,8,2,6,26:24,2,26
7,1899 Hoffenheim,TSG,16,6,7,3,40:28,12,25
8,Bor. Mönchengladbach,BMG,16,6,4,6,20:20,0,22
9,Werder Bremen,SVW,16,5,5,6,22:23,-1,20
10,FC Schalke 04,S04,16,4,5,7,20:26,-6,17
11,Fortuna Düsseldorf,F95,16,4,5,7,20:34,-14,17
12,Hertha BSC,BSC,16,4,4,8,19:27,-8,16
13,FC Augsburg,FCA,16,3,4,9,16:30,-14,13
14,SC Freiburg,SCF,16,2,5,9,14:31,-17,11
15,1. FSV Mainz 05,M05,16,3,2,11,13:35,-22,11
16,Hannover 96,H96,16,0,5,11,15:43,-28,5
17,VfB Stuttgart,VFB,16,1,2,13,10:43,-33,5
18,1. FC Nürnberg,FCN,16,0,3,13,9:41,-32,3
