#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,13,10,0,3,33:15,18,30
2,Borussia Dortmund,BVB,13,7,4,2,21:12,9,25
3,RB Leipzig,RBL,13,7,2,4,19:12,7,23
4,VfL Wolfsburg,WOB,13,7,2,4,22:19,3,23
5,Eintracht Frankfurt,SGE,13,6,4,3,23:14,9,22
6,Bayer Leverkusen,B04,13,6,2,5,26:21,5,20
7,Werder Bremen,SVW,13,5,4,4,20:17,3,19
8,Bor. Mönchengladbach,BMG,13,5,4,4,18:16,2,19
9,1899 Hoffenheim,TSG,13,4,6,3,29:24,5,18
10,Hertha BSC,BSC,13,4,3,6,19:20,-1,15
11,Fortuna Düsseldorf,F95,13,3,4,6,16:29,-13,13
12,SC Freiburg,SCF,13,2,5,6,12:22,-10,11
13,1. FSV Mainz 05,M05,13,3,2,8,11:29,-18,11
14,FC Schalke 04,S04,13,2,4,7,14:23,-9,10
15,FC Augsburg,FCA,13,2,3,8,13:26,-13,9
16,VfB Stuttgart,VFB,13,1,2,10,9:31,-22,5
17,Hannover 96,H96,13,0,4,9,13:37,-24,4
18,1. FC Nürnberg,FCN,13,0,2,11,8:36,-28,2
