#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,11,8,0,3,25:12,13,24
2,Borussia Dortmund,BVB,10,6,3,1,17:8,9,21
3,VfL Wolfsburg,WOB,11,6,2,3,19:13,6,20
4,Bayer Leverkusen,B04,11,5,2,4,21:16,5,17
5,1899 Hoffenheim,TSG,10,4,4,2,25:19,6,16
6,Eintracht Frankfurt,SGE,11,4,4,3,17:14,3,16
7,Hertha BSC,BSC,11,4,3,4,18:17,1,15
8,Bor. Mönchengladbach,BMG,11,4,3,4,16:15,1,15
9,RB Leipzig,RBL,10,4,2,4,14:11,3,14
10,Werder Bremen,SVW,10,4,2,4,15:14,1,14
11,1. FSV Mainz 05,M05,10,3,2,5,10:18,-8,11
12,FC Schalke 04,S04,11,2,4,5,12:16,-4,10
13,Fortuna Düsseldorf,F95,10,2,4,4,10:22,-12,10
14,SC Freiburg,SCF,10,2,3,5,11:19,-8,9
15,FC Augsburg,FCA,11,2,2,7,12:21,-9,8
16,Hannover 96,H96,10,0,4,6,11:26,-15,4
17,VfB Stuttgart,VFB,11,1,1,9,7:27,-20,4
18,1. FC Nürnberg,FCN,10,0,2,8,6:31,-25,2
