#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,14,10,1,3,34:16,18,31
2,RB Leipzig,RBL,14,8,2,4,23:14,9,26
3,Eintracht Frankfurt,SGE,14,7,4,3,25:15,10,25
4,Borussia Dortmund,BVB,14,7,4,3,21:17,4,25
5,VfL Wolfsburg,WOB,14,7,2,5,22:21,1,23
6,1899 Hoffenheim,TSG,14,5,6,3,33:24,9,21
7,Werder Bremen,SVW,14,5,5,4,21:18,3,20
8,Bayer Leverkusen,B04,14,6,2,6,27:25,2,20
9,Bor. Mönchengladbach,BMG,14,5,4,5,19:19,0,19
10,Fortuna Düsseldorf,F95,14,4,4,6,18:30,-12,16
11,Hertha BSC,BSC,14,4,3,7,19:25,-6,15
12,FC Schalke 04,S04,14,3,4,7,15:23,-8,13
13,SC Freiburg,SCF,14,2,5,7,12:27,-15,11
14,1. FSV Mainz 05,M05,14,3,2,9,12:32,-20,11
15,FC Augsburg,FCA,14,2,3,9,13:29,-16,9
16,VfB Stuttgart,VFB,14,1,2,11,9:34,-25,5
17,Hannover 96,H96,14,0,4,10,14:40,-26,4
18,1. FC Nürnberg,FCN,14,0,3,11,9:37,-28,3
