#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,10,8,0,2,24:9,15,24
2,Borussia Dortmund,BVB,9,6,2,1,16:7,9,20
3,VfL Wolfsburg,WOB,9,5,1,3,15:10,5,16
4,Eintracht Frankfurt,SGE,9,4,2,3,15:12,3,14
5,Werder Bremen,SVW,9,4,1,4,14:13,1,13
6,1899 Hoffenheim,TSG,8,3,3,2,18:14,4,12
7,Bor. Mönchengladbach,BMG,10,3,3,4,14:15,-1,12
8,Hertha BSC,BSC,10,3,3,4,15:17,-2,12
9,Bayer Leverkusen,B04,9,3,2,4,13:15,-2,11
10,1. FSV Mainz 05,M05,9,3,2,4,10:15,-5,11
11,FC Schalke 04,S04,9,2,3,4,9:11,-2,9
12,Fortuna Düsseldorf,F95,9,2,3,4,9:21,-12,9
13,FC Augsburg,FCA,9,2,2,5,12:15,-3,8
14,RB Leipzig,RBL,8,2,2,4,7:11,-4,8
15,SC Freiburg,SCF,9,2,2,5,9:17,-8,8
16,Hannover 96,H96,9,0,4,5,10:21,-11,4
17,VfB Stuttgart,VFB,9,1,1,7,6:20,-14,4
18,1. FC Nürnberg,FCN,8,0,2,6,5:27,-22,2
