#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hertha BSC,BSC,4,2,2,0,7:1,6,8
2,1. FC Nürnberg,FCN,4,2,2,0,5:1,4,8
3,Bayern München,FCB,4,2,1,1,5:3,2,7
4,Borussia Dortmund,BVB,4,2,1,1,5:4,1,7
4,Energie Cottbus,FCE,4,2,1,1,5:4,1,7
6,FC Schalke 04,S04,4,2,1,1,4:3,1,7
7,Eintracht Frankfurt,SGE,4,1,3,0,5:3,2,6
8,Alemannia Aachen,AAC,4,2,0,2,7:6,1,6
9,Werder Bremen,SVW,4,2,0,2,8:8,0,6
10,Bor. Mönchengladbach,BMG,4,2,0,2,5:5,0,6
11,VfB Stuttgart,VFB,4,2,0,2,7:10,-3,6
12,1. FSV Mainz 05,M05,4,1,2,1,4:5,-1,5
13,Bayer Leverkusen,B04,4,1,1,2,6:6,0,4
14,Arminia Bielefeld,DSC,4,1,1,2,5:6,-1,4
15,Hamburger SV,HSV,4,0,3,1,4:5,-1,3
16,VfL Wolfsburg,WOB,4,0,3,1,2:3,-1,3
17,Hannover 96,H96,4,1,0,3,4:12,-8,3
18,VfL Bochum,BOC,4,0,1,3,3:6,-3,1
