#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,FC Schalke 04,S04,31,19,5,7,50:29,21,62
2,VfB Stuttgart,VFB,31,18,7,6,54:34,20,61
3,Werder Bremen,SVW,31,18,6,7,69:37,32,60
4,Bayern München,FCB,31,16,5,10,46:37,9,53
5,1. FC Nürnberg,FCN,31,10,15,6,40:29,11,45
6,Bayer Leverkusen,B04,31,13,6,12,48:44,4,45
7,Hertha BSC,BSC,31,11,8,12,45:47,-2,41
8,Energie Cottbus,FCE,31,11,8,12,37:42,-5,41
9,Hannover 96,H96,31,11,8,12,38:44,-6,41
10,Hamburger SV,HSV,31,8,15,8,37:34,3,39
11,VfL Bochum,BOC,31,11,6,14,42:47,-5,39
12,Borussia Dortmund,BVB,31,10,8,13,36:41,-5,38
13,Arminia Bielefeld,DSC,31,9,9,13,41:45,-4,36
14,VfL Wolfsburg,WOB,31,8,12,11,35:39,-4,36
15,Eintracht Frankfurt,SGE,31,7,13,11,39:55,-16,34
16,Alemannia Aachen,AAC,31,9,6,16,44:60,-16,33
17,1. FSV Mainz 05,M05,31,7,10,14,29:50,-21,31
18,Bor. Mönchengladbach,BMG,31,6,7,18,22:38,-16,25
