#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Werder Bremen,SVW,18,12,3,3,50:22,28,39
2,FC Schalke 04,S04,18,12,3,3,32:18,14,39
3,Bayern München,FCB,18,10,3,5,32:22,10,33
4,VfB Stuttgart,VFB,18,9,5,4,29:23,6,32
5,Hertha BSC,BSC,18,8,6,4,30:25,5,30
6,Bayer Leverkusen,B04,18,8,4,6,31:26,5,28
7,1. FC Nürnberg,FCN,18,5,11,2,25:17,8,26
8,Borussia Dortmund,BVB,18,6,7,5,24:23,1,25
9,Arminia Bielefeld,DSC,18,5,8,5,24:20,4,23
10,Energie Cottbus,FCE,18,5,5,8,21:25,-4,20
11,Eintracht Frankfurt,SGE,18,4,8,6,23:31,-8,20
12,Hannover 96,H96,18,5,5,8,16:29,-13,20
13,VfL Wolfsburg,WOB,18,4,7,7,13:18,-5,19
14,Alemannia Aachen,AAC,18,5,4,9,30:36,-6,19
15,VfL Bochum,BOC,18,5,3,10,22:31,-9,18
16,Bor. Mönchengladbach,BMG,18,4,3,11,14:26,-12,15
17,Hamburger SV,HSV,18,1,11,6,17:23,-6,14
18,1. FSV Mainz 05,M05,18,2,8,8,12:30,-18,14
