#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Werder Bremen,SVW,7,4,1,2,18:9,9,13
2,Bayern München,FCB,7,4,1,2,11:7,4,13
3,FC Schalke 04,S04,7,4,1,2,9:7,2,13
4,Alemannia Aachen,AAC,7,4,0,3,13:10,3,12
5,Bor. Mönchengladbach,BMG,7,4,0,3,9:9,0,12
6,1. FC Nürnberg,FCN,7,2,5,0,8:4,4,11
7,Borussia Dortmund,BVB,7,3,2,2,10:9,1,11
8,VfB Stuttgart,VFB,7,3,2,2,13:13,0,11
9,Hertha BSC,BSC,7,2,4,1,12:8,4,10
10,Eintracht Frankfurt,SGE,7,1,6,0,9:7,2,9
11,Arminia Bielefeld,DSC,7,2,2,3,10:10,0,8
12,Bayer Leverkusen,B04,7,2,2,3,10:11,-1,8
13,Energie Cottbus,FCE,7,2,2,3,9:11,-2,8
14,1. FSV Mainz 05,M05,7,1,4,2,7:10,-3,7
15,VfL Wolfsburg,WOB,7,1,3,3,4:8,-4,6
16,Hannover 96,H96,7,1,3,3,8:16,-8,6
17,Hamburger SV,HSV,7,0,5,2,8:10,-2,5
18,VfL Bochum,BOC,7,1,1,5,6:15,-9,4
