#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,5,3,1,1,7:4,3,10
2,FC Schalke 04,S04,5,3,1,1,6:3,3,10
3,Hertha BSC,BSC,5,2,3,0,8:2,6,9
4,1. FC Nürnberg,FCN,5,2,3,0,6:2,4,9
5,Bor. Mönchengladbach,BMG,5,3,0,2,6:5,1,9
6,Energie Cottbus,FCE,5,2,2,1,6:5,1,8
7,Eintracht Frankfurt,SGE,5,1,4,0,6:4,2,7
8,Werder Bremen,SVW,5,2,1,2,9:9,0,7
9,Borussia Dortmund,BVB,5,2,1,2,5:5,0,7
10,VfB Stuttgart,VFB,5,2,1,2,8:11,-3,7
11,Alemannia Aachen,AAC,5,2,0,3,8:8,0,6
12,1. FSV Mainz 05,M05,5,1,3,1,5:6,-1,6
13,Bayer Leverkusen,B04,5,1,2,2,7:7,0,5
14,Hamburger SV,HSV,5,0,4,1,5:6,-1,4
15,Arminia Bielefeld,DSC,5,1,1,3,6:8,-2,4
16,VfL Bochum,BOC,5,1,1,3,5:7,-2,4
17,Hannover 96,H96,5,1,1,3,5:13,-8,4
18,VfL Wolfsburg,WOB,5,0,3,2,2:5,-3,3
