#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,FC Schalke 04,S04,30,19,5,6,49:27,22,62
2,Werder Bremen,SVW,30,18,6,6,67:34,33,60
3,VfB Stuttgart,VFB,30,17,7,6,53:34,19,58
4,Bayern München,FCB,30,16,5,9,45:35,10,53
5,Bayer Leverkusen,B04,30,13,6,11,47:42,5,45
6,1. FC Nürnberg,FCN,30,10,14,6,39:28,11,44
7,Hertha BSC,BSC,30,10,8,12,41:47,-6,38
8,Energie Cottbus,FCE,30,10,8,12,35:41,-6,38
9,Hannover 96,H96,30,10,8,12,36:43,-7,38
10,Hamburger SV,HSV,30,7,15,8,35:33,2,36
11,VfL Bochum,BOC,30,10,6,14,40:46,-6,36
12,VfL Wolfsburg,WOB,30,8,11,11,34:38,-4,35
13,Borussia Dortmund,BVB,30,9,8,13,34:41,-7,35
14,Eintracht Frankfurt,SGE,30,7,13,10,39:53,-14,34
15,Arminia Bielefeld,DSC,30,8,9,13,38:43,-5,33
16,Alemannia Aachen,AAC,30,9,6,15,44:56,-12,33
17,1. FSV Mainz 05,M05,30,7,10,13,28:48,-20,31
18,Bor. Mönchengladbach,BMG,30,6,7,17,22:37,-15,25
