#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,FC Schalke 04,S04,28,17,5,6,44:27,17,56
2,Werder Bremen,SVW,28,16,6,6,62:33,29,54
3,VfB Stuttgart,VFB,28,15,7,6,49:33,16,52
4,Bayern München,FCB,28,15,5,8,43:32,11,50
5,Bayer Leverkusen,B04,28,12,6,10,44:40,4,42
6,1. FC Nürnberg,FCN,28,9,14,5,38:26,12,41
7,VfL Wolfsburg,WOB,28,8,11,9,30:32,-2,35
8,Energie Cottbus,FCE,28,9,8,11,32:37,-5,35
9,Hertha BSC,BSC,28,9,8,11,38:45,-7,35
10,Hannover 96,H96,28,9,8,11,34:41,-7,35
11,VfL Bochum,BOC,28,9,6,13,36:43,-7,33
12,Alemannia Aachen,AAC,28,9,6,13,43:52,-9,33
13,Hamburger SV,HSV,28,6,14,8,32:31,1,32
14,Borussia Dortmund,BVB,28,8,8,12,33:39,-6,32
15,Eintracht Frankfurt,SGE,28,6,13,9,35:48,-13,31
16,Arminia Bielefeld,DSC,28,7,9,12,33:37,-4,30
17,1. FSV Mainz 05,M05,28,7,9,12,26:43,-17,30
18,Bor. Mönchengladbach,BMG,28,6,7,15,22:35,-13,25
