#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,17,13,3,1,44:7,37,42
2,Bayer Leverkusen,B04,17,10,3,4,33:22,11,33
3,Borussia Dortmund,BVB,17,8,6,3,35:20,15,30
4,Eintracht Frankfurt,SGE,17,9,3,5,33:27,6,30
5,SC Freiburg,SCF,17,7,5,5,24:18,6,26
6,1. FSV Mainz 05,M05,17,8,2,7,24:21,3,26
7,FC Schalke 04,S04,17,7,4,6,27:25,2,25
8,Bor. Mönchengladbach,BMG,17,6,7,4,25:26,-1,25
9,VfB Stuttgart,VFB,17,7,4,6,21:28,-7,25
10,Hamburger SV,HSV,17,7,3,7,18:21,-3,24
11,Hannover 96,H96,17,7,2,8,32:31,1,23
12,Werder Bremen,SVW,17,6,4,7,28:29,-1,22
13,Fortuna Düsseldorf,F95,17,5,6,6,20:22,-2,21
14,1. FC Nürnberg,FCN,17,5,5,7,17:22,-5,20
15,VfL Wolfsburg,WOB,17,5,4,8,17:27,-10,19
16,1899 Hoffenheim,TSG,17,3,3,11,23:41,-18,12
17,FC Augsburg,FCA,17,1,6,10,12:29,-17,9
18,SpVgg Greuther Fürth,SGF,17,1,6,10,11:28,-17,9
