#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,13,11,1,1,38:5,33,34
2,Borussia Dortmund,BVB,13,7,4,2,28:14,14,25
3,FC Schalke 04,S04,13,7,3,3,23:15,8,24
4,Eintracht Frankfurt,SGE,13,7,3,3,26:19,7,24
5,Bayer Leverkusen,B04,13,7,3,3,23:18,5,24
6,SC Freiburg,SCF,13,5,4,4,19:14,5,19
7,Werder Bremen,SVW,13,5,3,5,21:19,2,18
8,Hannover 96,H96,13,5,2,6,25:25,0,17
9,1. FSV Mainz 05,M05,13,5,2,6,16:16,0,17
10,Hamburger SV,HSV,13,5,2,6,12:16,-4,17
11,Bor. Mönchengladbach,BMG,13,4,5,4,19:24,-5,17
12,VfB Stuttgart,VFB,13,4,4,5,14:23,-9,16
13,VfL Wolfsburg,WOB,13,4,3,6,13:20,-7,15
14,Fortuna Düsseldorf,F95,13,3,5,5,13:18,-5,14
15,1. FC Nürnberg,FCN,13,3,4,6,10:18,-8,13
16,1899 Hoffenheim,TSG,13,3,3,7,19:28,-9,12
17,SpVgg Greuther Fürth,SGF,13,1,5,7,10:23,-13,8
18,FC Augsburg,FCA,13,1,4,8,9:23,-14,7
