#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,24,20,3,1,64:8,56,63
2,Borussia Dortmund,BVB,24,13,7,4,54:28,26,46
3,Bayer Leverkusen,B04,24,13,6,5,45:31,14,45
4,Eintracht Frankfurt,SGE,24,11,5,8,38:35,3,38
5,SC Freiburg,SCF,24,9,9,6,30:23,7,36
6,FC Schalke 04,S04,24,10,6,8,41:39,2,36
7,Hamburger SV,HSV,24,10,5,9,29:33,-4,35
8,1. FSV Mainz 05,M05,24,9,7,8,32:29,3,34
9,Bor. Mönchengladbach,BMG,24,8,10,6,33:34,-1,34
10,Hannover 96,H96,24,10,3,11,47:45,2,33
11,VfB Stuttgart,VFB,24,8,5,11,26:42,-16,29
12,Fortuna Düsseldorf,F95,24,7,7,10,29:32,-3,28
13,1. FC Nürnberg,FCN,24,6,10,8,24:31,-7,28
14,Werder Bremen,SVW,24,8,4,12,39:48,-9,28
15,VfL Wolfsburg,WOB,24,7,6,11,24:37,-13,27
16,FC Augsburg,FCA,24,4,9,11,21:36,-15,21
17,1899 Hoffenheim,TSG,24,4,4,16,27:49,-22,16
18,SpVgg Greuther Fürth,SGF,24,2,8,14,14:37,-23,14
