#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,3,3,0,0,12:2,10,9
2,Eintracht Frankfurt,SGE,3,3,0,0,9:3,6,9
3,Hannover 96,H96,3,2,1,0,9:4,5,7
4,FC Schalke 04,S04,3,2,1,0,7:3,4,7
5,Borussia Dortmund,BVB,3,2,1,0,6:2,4,7
6,1. FC Nürnberg,FCN,3,2,1,0,5:3,2,7
7,Fortuna Düsseldorf,F95,3,1,2,0,2:0,2,5
8,SC Freiburg,SCF,3,1,1,1,6:6,0,4
9,Bor. Mönchengladbach,BMG,3,1,1,1,4:4,0,4
10,VfL Wolfsburg,WOB,3,1,1,1,1:4,-3,4
11,Werder Bremen,SVW,3,1,0,2,5:5,0,3
12,Bayer Leverkusen,B04,3,1,0,2,3:5,-2,3
13,SpVgg Greuther Fürth,SGF,3,1,0,2,1:5,-4,3
14,1. FSV Mainz 05,M05,3,0,1,2,2:5,-3,1
15,FC Augsburg,FCA,3,0,1,2,1:5,-4,1
16,VfB Stuttgart,VFB,3,0,1,2,1:7,-6,1
17,Hamburger SV,HSV,3,0,0,3,2:6,-4,0
18,1899 Hoffenheim,TSG,3,0,0,3,4:11,-7,0
