#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,9,8,0,1,27:4,23,24
2,FC Schalke 04,S04,9,6,2,1,18:8,10,20
3,Eintracht Frankfurt,SGE,9,6,1,2,20:13,7,19
4,Borussia Dortmund,BVB,9,4,3,2,20:11,9,15
5,Bayer Leverkusen,B04,9,4,3,2,15:12,3,15
6,1. FSV Mainz 05,M05,9,4,2,3,12:10,2,14
7,Hamburger SV,HSV,9,4,1,4,11:11,0,13
8,VfB Stuttgart,VFB,9,3,3,3,10:15,-5,12
9,Bor. Mönchengladbach,BMG,9,3,3,3,12:18,-6,12
10,Hannover 96,H96,9,3,2,4,18:16,2,11
11,Werder Bremen,SVW,9,3,2,4,15:14,1,11
12,SC Freiburg,SCF,9,3,2,4,13:12,1,11
13,Fortuna Düsseldorf,F95,9,2,4,3,7:12,-5,10
14,1899 Hoffenheim,TSG,9,2,2,5,13:20,-7,8
15,1. FC Nürnberg,FCN,9,2,2,5,7:15,-8,8
16,VfL Wolfsburg,WOB,9,2,2,5,6:16,-10,8
17,FC Augsburg,FCA,9,1,3,5,5:13,-8,6
18,SpVgg Greuther Fürth,SGF,9,1,3,5,6:15,-9,6
