#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,30,26,3,1,89:14,75,81
2,Borussia Dortmund,BVB,30,18,7,5,74:35,39,61
3,Bayer Leverkusen,B04,30,15,8,7,58:38,20,53
4,FC Schalke 04,S04,30,13,7,10,50:46,4,46
5,SC Freiburg,SCF,30,12,9,9,40:36,4,45
6,Eintracht Frankfurt,SGE,30,13,6,11,43:42,1,45
7,Bor. Mönchengladbach,BMG,30,11,11,8,37:39,-2,44
8,Hamburger SV,HSV,30,13,5,12,36:46,-10,44
9,1. FSV Mainz 05,M05,30,10,9,11,36:36,0,39
10,VfB Stuttgart,VFB,30,11,6,13,33:47,-14,39
11,Hannover 96,H96,30,11,5,14,51:55,-4,38
12,1. FC Nürnberg,FCN,30,9,11,10,33:40,-7,38
13,VfL Wolfsburg,WOB,30,9,10,11,38:45,-7,37
14,Werder Bremen,SVW,30,8,8,14,45:59,-14,32
15,Fortuna Düsseldorf,F95,30,7,9,14,36:47,-11,30
16,FC Augsburg,FCA,30,6,9,15,27:45,-18,27
17,1899 Hoffenheim,TSG,30,6,6,18,35:59,-24,24
18,SpVgg Greuther Fürth,SGF,30,3,9,18,20:52,-32,18
