#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,14,12,1,1,40:5,35,37
2,Bayer Leverkusen,B04,14,8,3,3,27:19,8,27
3,Borussia Dortmund,BVB,14,7,5,2,29:15,14,26
4,FC Schalke 04,S04,14,7,3,4,24:18,6,24
5,Eintracht Frankfurt,SGE,14,7,3,4,27:22,5,24
6,Hannover 96,H96,14,6,2,6,27:25,2,20
7,1. FSV Mainz 05,M05,14,6,2,6,19:17,2,20
8,Hamburger SV,HSV,14,6,2,6,15:17,-2,20
9,Bor. Mönchengladbach,BMG,14,5,5,4,21:24,-3,20
10,SC Freiburg,SCF,14,5,4,5,19:16,3,19
11,VfB Stuttgart,VFB,14,5,4,5,16:24,-8,19
12,Werder Bremen,SVW,14,5,3,6,22:23,-1,18
13,1. FC Nürnberg,FCN,14,4,4,6,14:20,-6,16
14,Fortuna Düsseldorf,F95,14,3,6,5,14:19,-5,15
15,VfL Wolfsburg,WOB,14,4,3,7,13:22,-9,15
16,1899 Hoffenheim,TSG,14,3,3,8,21:32,-11,12
17,SpVgg Greuther Fürth,SGF,14,1,5,8,10:25,-15,8
18,FC Augsburg,FCA,14,1,4,9,10:25,-15,7
