#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,20,16,3,1,51:7,44,51
2,Borussia Dortmund,BVB,20,11,6,3,46:22,24,39
3,Bayer Leverkusen,B04,20,11,4,5,38:26,12,37
4,Eintracht Frankfurt,SGE,20,11,3,6,38:31,7,36
5,1. FSV Mainz 05,M05,20,9,3,8,27:24,3,30
6,FC Schalke 04,S04,20,8,5,7,33:31,2,29
7,Bor. Mönchengladbach,BMG,20,7,8,5,28:29,-1,29
8,SC Freiburg,SCF,20,7,7,6,25:20,5,28
9,Hamburger SV,HSV,20,8,4,8,22:26,-4,28
10,Hannover 96,H96,20,8,2,10,38:39,-1,26
11,Werder Bremen,SVW,20,7,4,9,32:37,-5,25
12,VfB Stuttgart,VFB,20,7,4,9,22:35,-13,25
13,Fortuna Düsseldorf,F95,20,6,6,8,26:28,-2,24
14,1. FC Nürnberg,FCN,20,6,6,8,20:27,-7,24
15,VfL Wolfsburg,WOB,20,6,5,9,21:30,-9,23
16,1899 Hoffenheim,TSG,20,4,4,12,26:44,-18,16
17,FC Augsburg,FCA,20,2,8,10,16:32,-16,14
18,SpVgg Greuther Fürth,SGF,20,2,6,12,13:34,-21,12
