#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,15,12,2,1,41:6,35,38
2,Bayer Leverkusen,B04,15,9,3,3,28:19,9,30
3,Borussia Dortmund,BVB,15,7,6,2,30:16,14,27
4,FC Schalke 04,S04,15,7,4,4,25:19,6,25
5,Eintracht Frankfurt,SGE,15,7,3,5,27:26,1,24
6,1. FSV Mainz 05,M05,15,7,2,6,21:18,3,23
7,VfB Stuttgart,VFB,15,6,4,5,17:24,-7,22
8,Werder Bremen,SVW,15,6,3,6,26:24,2,21
9,Hamburger SV,HSV,15,6,3,6,16:18,-2,21
10,Bor. Mönchengladbach,BMG,15,5,6,4,22:25,-3,21
11,SC Freiburg,SCF,15,5,5,5,20:17,3,20
12,Hannover 96,H96,15,6,2,7,28:27,1,20
13,Fortuna Düsseldorf,F95,15,4,6,5,18:19,-1,18
14,1. FC Nürnberg,FCN,15,4,4,7,14:21,-7,16
15,VfL Wolfsburg,WOB,15,4,4,7,14:23,-9,16
16,1899 Hoffenheim,TSG,15,3,3,9,22:36,-14,12
17,FC Augsburg,FCA,15,1,5,9,11:26,-15,8
18,SpVgg Greuther Fürth,SGF,15,1,5,9,10:26,-16,8
