#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,32,27,4,1,91:15,76,85
2,Borussia Dortmund,BVB,32,19,8,5,77:37,40,65
3,Bayer Leverkusen,B04,32,17,8,7,61:38,23,59
4,FC Schalke 04,S04,32,15,7,10,55:47,8,52
5,Eintracht Frankfurt,SGE,32,14,7,11,46:43,3,49
6,SC Freiburg,SCF,32,13,9,10,42:37,5,48
7,Hamburger SV,HSV,32,13,6,13,38:51,-13,45
8,Bor. Mönchengladbach,BMG,32,11,11,10,38:43,-5,44
9,Hannover 96,H96,32,12,6,14,56:59,-3,42
10,1. FSV Mainz 05,M05,32,10,11,11,38:38,0,41
11,VfL Wolfsburg,WOB,32,10,11,11,42:47,-5,41
12,VfB Stuttgart,VFB,32,11,6,15,33:52,-19,39
13,1. FC Nürnberg,FCN,32,9,11,12,34:44,-10,38
14,Werder Bremen,SVW,32,8,9,15,47:62,-15,33
15,Fortuna Düsseldorf,F95,32,7,9,16,38:52,-14,30
16,FC Augsburg,FCA,32,7,9,16,30:47,-17,30
17,1899 Hoffenheim,TSG,32,7,7,18,39:62,-23,28
18,SpVgg Greuther Fürth,SGF,32,4,9,19,24:55,-31,21
