#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,20,12,5,3,38:20,18,41
2,FC Schalke 04,S04,20,12,2,6,30:26,4,38
3,VfB Stuttgart,VFB,20,10,5,5,38:26,12,35
4,Werder Bremen,SVW,20,10,4,6,43:25,18,34
5,Hertha BSC,BSC,20,8,9,3,33:17,16,33
6,Bayer Leverkusen,B04,20,9,5,6,35:27,8,32
7,Hamburger SV,HSV,20,10,1,9,35:30,5,31
8,Hannover 96,H96,20,9,4,7,26:22,4,31
9,VfL Wolfsburg,WOB,20,10,0,10,35:32,3,30
10,1. FC Kaiserslautern,FCK,20,8,4,8,28:28,0,28
11,Borussia Dortmund,BVB,20,6,7,7,23:25,-2,25
12,Arminia Bielefeld,DSC,20,7,4,9,20:26,-6,25
13,1. FC Nürnberg,FCN,20,6,6,8,34:34,0,24
14,Bor. Mönchengladbach,BMG,20,6,6,8,25:33,-8,24
15,1. FSV Mainz 05,M05,20,6,4,10,27:35,-8,22
16,VfL Bochum,BOC,20,3,7,10,26:42,-16,16
17,SC Freiburg,SCF,20,3,6,11,17:41,-24,15
18,FC Hansa Rostock,ROS,20,2,7,11,17:41,-24,13
