#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,31,21,5,5,62:27,35,68
2,FC Schalke 04,S04,31,18,3,10,50:42,8,57
3,VfB Stuttgart,VFB,31,16,7,8,52:35,17,55
4,Werder Bremen,SVW,31,16,5,10,62:34,28,53
5,Hertha BSC,BSC,31,14,11,6,56:30,26,53
6,Bayer Leverkusen,B04,31,14,8,9,55:41,14,50
7,Hamburger SV,HSV,31,16,2,13,54:47,7,50
8,Borussia Dortmund,BVB,31,12,10,9,42:42,0,46
9,VfL Wolfsburg,WOB,31,14,2,15,44:45,-1,44
10,Hannover 96,H96,31,12,5,14,32:34,-2,41
11,1. FC Kaiserslautern,FCK,31,11,6,14,38:46,-8,39
12,Arminia Bielefeld,DSC,31,11,6,14,35:44,-9,39
13,1. FSV Mainz 05,M05,31,10,7,14,43:48,-5,37
14,1. FC Nürnberg,FCN,31,9,8,14,49:54,-5,35
15,Bor. Mönchengladbach,BMG,31,8,10,13,34:46,-12,34
16,VfL Bochum,BOC,31,7,8,16,43:66,-23,29
17,FC Hansa Rostock,ROS,31,7,8,16,29:59,-30,29
18,SC Freiburg,SCF,31,3,9,19,26:66,-40,18
