#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,14,9,2,3,25:14,11,29
2,VfL Wolfsburg,WOB,14,9,0,5,24:21,3,27
3,FC Schalke 04,S04,14,9,0,5,22:19,3,27
4,VfB Stuttgart,VFB,14,8,2,4,25:15,10,26
5,Hannover 96,H96,14,7,3,4,22:15,7,24
6,Arminia Bielefeld,DSC,14,7,2,5,17:15,2,23
7,1. FSV Mainz 05,M05,14,6,4,4,22:20,2,22
8,Werder Bremen,SVW,14,6,3,5,27:18,9,21
9,Hertha BSC,BSC,14,4,7,3,18:13,5,19
10,Hamburger SV,HSV,14,6,1,7,25:21,4,19
11,Bayer Leverkusen,B04,14,5,4,5,23:23,0,19
12,1. FC Nürnberg,FCN,14,4,5,5,24:21,3,17
13,Borussia Dortmund,BVB,14,4,5,5,16:18,-2,17
14,Bor. Mönchengladbach,BMG,14,4,4,6,18:20,-2,16
15,1. FC Kaiserslautern,FCK,14,4,2,8,16:25,-9,14
16,VfL Bochum,BOC,14,2,5,7,17:27,-10,11
17,SC Freiburg,SCF,14,2,4,8,13:28,-15,10
18,FC Hansa Rostock,ROS,14,2,3,9,11:32,-21,9
